reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
74808763-5856-41f6-b5ad-95ceb87be79e,arif shaikh,https://play-lh.googleusercontent.com/a/ACg8ocIvI92egODWyRppTU8aVEmSaTU6L3gMZU-GeyL44wOW2tyR=mo,good work,5,0,2.96.2,2025-03-14 13:47:43,,,2.96.2,com.binance.dev
54459e3c-a506-4506-a3a2-ecd19f646c25,Muhammad Naeem,https://play-lh.googleusercontent.com/a/ACg8ocKVUB9c6wvywJDOySRLgzRbpkFqyZUU_ZVou5ojUFxjEUS-Wg=mo,Good work,5,0,2.96.2,2025-03-14 13:37:21,,,2.96.2,com.binance.dev
d0df02d0-42da-4875-af20-84b32620e1d5,ndayisenga bonaventure,https://play-lh.googleusercontent.com/a-/ALV-UjWwvoItOfT5X5v1j4XPP9Dzx4RYr4wBQLW0cvGfhcCp_gMwjd1E,very nice,5,0,2.96.2,2025-03-14 13:34:17,,,2.96.2,com.binance.dev
e67def36-e25b-479d-8b79-1822a25d3544,Growth Tie,https://play-lh.googleusercontent.com/a-/ALV-UjWgDuI6LXbAlAA0B-V_vJInpsMsKruzyc3yYqYiScycHvgdOgHF,great 👍,5,0,2.96.2,2025-03-14 13:31:44,,,2.96.2,com.binance.dev
7cb5f757-a4d1-42df-b622-d110fdecb8df,Ali Saif,https://play-lh.googleusercontent.com/a-/ALV-UjXIYAhaiFE4foG7BgwhZUILXob2I1i1vI3r148B2mWuFsUeS0FT,Bad,1,0,2.96.2,2025-03-14 13:29:57,"Ali, we want to understand your feedback and know that you can talk with us about your experience here: http://binance.com/en/npsfeedback. If you did not contact us yet and need guidance, please access our support by clicking on ""🎧"" icon in your app We are here to help 👍 You can also contact us via link: http://binance.com/en/chat . LS",2025-03-14 15:08:25,2.96.2,com.binance.dev
d0bfdca7-fd4d-4e2d-973f-c24d03bdab34,Jeee Paus,https://play-lh.googleusercontent.com/a-/ALV-UjU73uOF2hhxwS_LlYBjxJMa1QpqJcUMDdiojfGvFsrOAVQJ-BE,"Can you tell me why they made me do a 'poland migration compliance' when i was verifying my identity? Are you intending to send me to poland to fight a war using this? No explanation either, yall suck.",1,0,2.96.2,2025-03-14 13:28:58,"Hi Jee! We would love to guide you further with this doubt that you have with the verification, so we kindly invite you over to our live chat.
You can start a chat by clicking the ""🎧"" icon at the top right of the homepage or through this link: https://binance.com/en/chat.
Thanks a lot! -ED",2025-03-14 14:44:36,2.96.2,com.binance.dev
7aa8e6a9-2c39-429e-bc25-9d8dd5140745,Muhammad Yousuf,https://play-lh.googleusercontent.com/a/ACg8ocK41v4mDe1il1tdkYKhXK7Ds7OWXkpyh6JXbYILhXEn7-amBw=mo,best trading platform,4,0,2.96.2,2025-03-14 13:28:39,,,2.96.2,com.binance.dev
ad00ff08-56b9-4137-a172-454dc4d41aca,Sam Odaro,https://play-lh.googleusercontent.com/a-/ALV-UjVD0PmlMhCBKrcRakOeLEPnA2nn8XCT7QQXbJ0TPMB12-ksVgzW,excellent experience,4,0,2.96.2,2025-03-14 13:24:27,,,2.96.2,com.binance.dev
0604bd95-cafd-4284-9422-7e25879cd1a5,jean De Dieu Niyogisubizo,https://play-lh.googleusercontent.com/a-/ALV-UjWx646TcuUb93sDjuXG7U3I8lGzwncLGdbm5jkp5s4CKQxDHQT_,excellent app for crypto currency,5,0,2.96.2,2025-03-14 13:19:35,,,2.96.2,com.binance.dev
91617dba-1fca-4a95-8ef1-43119c536f79,SELL 4 LESS,https://play-lh.googleusercontent.com/a/ACg8ocJXZCNmH9jCtmdTofYidhxKyDcwE3XMXNfKM8QPus9Wu_cGNQ=mo,good service,5,0,2.96.2,2025-03-14 13:17:25,,,2.96.2,com.binance.dev
86a2274e-4a13-474c-87ae-7f51ae433ee8,Bishnu Pk,https://play-lh.googleusercontent.com/a/ACg8ocIKHET9wcG47OtjKXo5h-jWk7J1J_1GrzoHJ2G-z_bv6HwuHg=mo,Very save,5,0,,2025-03-14 13:14:54,,,,com.binance.dev
95de3da8-0ced-4f58-abac-708295ca3166,Pramod Bhilare,https://play-lh.googleusercontent.com/a-/ALV-UjXvhjcuym_xGQBANwKJzM5kCK3eW0bpoABMwdiv0vflvWR8tVPy,good service,5,0,2.89.13,2025-03-14 13:09:55,,,2.89.13,com.binance.dev
6f5aab81-94e9-4311-8836-ec3e62caee8f,Dr Hassan,https://play-lh.googleusercontent.com/a/ACg8ocLDsSpwMmhkCfjLtwCzQB4_wsyMuYLce2FkhMWzTxswvB_syQ=mo,Super application,5,0,2.97.1,2025-03-14 13:02:27,,,2.97.1,com.binance.dev
63f25996-4ac6-42fa-b6c8-1cd1bdc5c8d8,Abdul Rahman Kazi,https://play-lh.googleusercontent.com/a/ACg8ocJ3VeXKuVSc9Nk-kCZVPYwgup7nYHLncybwYYkJNdJVBtO1vg=mo,nice,5,0,2.96.2,2025-03-14 13:00:39,,,2.96.2,com.binance.dev
1befdce2-4124-46cc-a0a7-e0bbebd3524d,Jahangir Media,https://play-lh.googleusercontent.com/a-/ALV-UjVYda4tavNeYVmBZ1aN7MJLvhDS4tOwR-j4LoD6p5w15oI_SXCD,very good,5,0,2.96.2,2025-03-14 12:54:48,,,2.96.2,com.binance.dev
9f8e95e7-610a-464e-88f2-6abddd4fa38a,Tariq Nawaz,https://play-lh.googleusercontent.com/a/ACg8ocJ0X7Af6uHci7ZHPfGXBNips9UihC4lF0Pmyi8Dkv6JGAL1EQ=mo,nice,5,0,2.96.2,2025-03-14 12:49:19,,,2.96.2,com.binance.dev
201e2c95-d719-41cc-b814-9f14ff89f470,bas baskar,https://play-lh.googleusercontent.com/a-/ALV-UjUQTFp9acCWG8d6DHKyw8dbXlYmNZECshGmbGt0_XkO2gOejB8,super,5,0,2.96.2,2025-03-14 12:46:07,,,2.96.2,com.binance.dev
79cd8544-e372-4abb-b30e-d59e237ff9df,Niyamath N,https://play-lh.googleusercontent.com/a/ACg8ocJ7UqB3_2gpJdVLWUKmnIdXcItNiAYF_fy3J0UUqbWVJ0uJnA=mo,easy to trade,5,0,2.96.2,2025-03-14 12:45:05,,,2.96.2,com.binance.dev
c0d8c407-ab8d-4ebf-ba80-30a69b10fdbe,Kamran Afridi Vlog,https://play-lh.googleusercontent.com/a-/ALV-UjXJkhKsKMKqH7fgv4-nLClyp4NVXWiNvqYIp08GFUjh6cdy8ihI,Misleading with Pi cumunity. Al top 20 coin list in binance but No11 Pi coin not listing why????,1,1,2.96.2,2025-03-14 12:44:10,,,2.96.2,com.binance.dev
136d4886-d30f-4469-85d2-14b9e7534992,benjamin ilyas,https://play-lh.googleusercontent.com/a/ACg8ocKQKQ2VFJ5NWwXdw8oFRwOGAy-THnXWNExc5bL1dvGmqZzZzQ=mo,excellent service,5,0,2.97.8,2025-03-14 12:37:40,,,2.97.8,com.binance.dev
e90a8bc5-34e6-4d34-8de2-df3ce6c86e02,Asraf Ali Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjUhOtWvOW2GpznVvKxgc-rjiCETbtJ_Db2iKU6KrlIcXaUt86QlPA,Love you binance team and all user 🥰,5,0,2.97.1,2025-03-14 12:26:59,,,2.97.1,com.binance.dev
c92d13f4-5e9a-4c36-bca9-f3bf866c452a,Rajesh Bandal,https://play-lh.googleusercontent.com/a-/ALV-UjXDONyzsqH85FOSQhJQxvs4ztGpbQlXrWpKCb4HXk3rr6AMb9Q,good platform to go moon,5,0,2.96.2,2025-03-14 12:23:01,,,2.96.2,com.binance.dev
1827d405-8291-4ea7-ac2b-46daeef8fd4a,Hao Thien,https://play-lh.googleusercontent.com/a/ACg8ocL-xDBVUTgrF32q1iwsfq1BYvXsJJkcRF66hf61eRo8ua3V0g=mo,Đừng lên pi,5,1,,2025-03-14 12:14:23,,,,com.binance.dev
77465670-d537-480c-b428-ac257a0d1ed1,Ryan Ruittah,https://play-lh.googleusercontent.com/a-/ALV-UjUhaDzDW2OMRGPtNFVX3aHaRfJrIlAqnIDN9i7gojO02foTi6SC,i just love binance.....amazing app,5,0,2.96.2,2025-03-14 12:00:54,,,2.96.2,com.binance.dev
6d2fa4e6-8af7-4a74-8505-82daa011329b,MASOUD TIENDREBEOGO,https://play-lh.googleusercontent.com/a-/ALV-UjV84qNvJT0Z0QP3te6ULmyTYdV3P6ilAynDSBvbmS_hQnBeYFc9gA,nice and easy,4,0,2.96.2,2025-03-14 11:58:23,,,2.96.2,com.binance.dev
2681df3f-443d-4af8-93c4-2cd5583e7102,Syed Junaid Shah,https://play-lh.googleusercontent.com/a-/ALV-UjVcB9EhE0_V66v2ch7aSsr4qvPkNRo4ahp76sBEmeBWLlYXQ_ln,Good app,5,0,,2025-03-14 11:52:01,,,,com.binance.dev
8406e96f-1144-4eb1-8292-d94999358f6e,Md Saif Salam,https://play-lh.googleusercontent.com/a/ACg8ocKaBJMpcPh2EgIg4cuhXtzBwsnYvSSlOxaAjiyEt-qQGzh4rw=mo,First choice as a exchange. Please list Pi on Binance!!!,5,1,,2025-03-14 11:46:55,,,,com.binance.dev
e9cce0f2-dcc7-40d9-bfef-161405820215,Pablo Esteban,https://play-lh.googleusercontent.com/a-/ALV-UjVeNDTW-I9bGAHyTzK_CWOR8McTZmpqP7IDdCGUoJq4FsWUjNQ,"Binance was my first exchange ever used in crypto. They manipulate futures and the coin prices very much differ from other reputable exchanges. CZ CEO is a convicted criminal which confirms the infractions stated above. Also, after a short time using the exchange, they made me redo the KYC, even if it was verified, without the posibilty to withdraw my money unless I pass it. Recently, they made a ""survey"" among users for PI listing. The vote passed, but it was only a bait to manipulate price.",1,0,,2025-03-14 11:38:46,,,,com.binance.dev
3af4ab61-4112-4c4d-87f4-24533d55b6a8,Junaiya islam Liza,https://play-lh.googleusercontent.com/a/ACg8ocKZSSVRb-XWsXHo7dqK1W2SJGnihkUAgSpcfKe450usmV8tqw=mo,Good app,5,0,,2025-03-14 11:37:18,,,,com.binance.dev
7b8dcd9e-d815-4458-9071-1bdb1bd417c0,MD. Golam mostofa,https://play-lh.googleusercontent.com/a-/ALV-UjXyUdjkEbXQ5bUKVT-b0PIhcHWz5GLrslUASkHslLySZ_wGkUo,nice,5,0,2.96.2,2025-03-14 11:32:08,,,2.96.2,com.binance.dev
72e89b6d-4411-4429-8035-a16d70b9929a,Ajay joe,https://play-lh.googleusercontent.com/a-/ALV-UjV0lDGEJUC-WfQQvwAeHbKwCkfxu_C_-4ZNb55qcTvbY40zPkw,good,3,0,2.93.4,2025-03-14 11:31:54,"Hello! Thank you for considering Binance as good! We're delighted to hear such positive feedback. If you've enjoyed your experience with us, could you please consider leaving a higher rating? Your support means a lot to us, and we're always here to assist you with any questions http://www.binance.com/en/chat. /BC",2025-03-14 12:17:48,2.93.4,com.binance.dev
32e8b897-5f84-4486-996d-8d473784c684,Ahsan Shehzad,https://play-lh.googleusercontent.com/a/ACg8ocKWXMBcnGLYqY1cw0rKPH-BjkHVc568sAkMO1Kz6q9jwYB3Cg=mo,Good app,5,0,2.96.2,2025-03-14 11:29:24,,,2.96.2,com.binance.dev
797d04a7-faa7-4875-b264-b107c78b5abf,Kolte Atharva,https://play-lh.googleusercontent.com/a-/ALV-UjXwWBgvbawxPNUCk5Zm2Gs8LlhXf_LK_5JGoq20n7zol9wm6PY2,Not listing the pi coin,5,0,,2025-03-14 11:26:06,,,,com.binance.dev
045b6037-d15f-43e0-80f6-54d5ab30831a,Aayush Pathak,https://play-lh.googleusercontent.com/a-/ALV-UjUbuA_1pq9pkZgTFoRXceHK_afzZo6-D7I3KoeOnfFUhWi1_bmY,Giving a 5 star because I trust that you will list Pi coin,5,0,2.96.2,2025-03-14 11:23:43,,,2.96.2,com.binance.dev
5c26f020-75c1-4627-b525-51dbc3908705,Airdrop Update,https://play-lh.googleusercontent.com/a-/ALV-UjX3p0WnH5_6_vvR8uMNQAUI3O0fQxDYFIloExCppcWa_H6sNyk,not list pi coin that's why rating 1,1,0,,2025-03-14 11:08:54,,,,com.binance.dev
035b9d54-4b64-4f5e-ba9f-b2b328b13a05,Kamli Jatti,https://play-lh.googleusercontent.com/a/ACg8ocKcm7mpslFpo3uSwgiIeJMnzicf-Mwmt0GpGOcclFKIIIGFfw=mo,bad app,1,0,,2025-03-14 10:51:42,"Hello, thank you for taking the time to rate us. Would you mind letting us know what you didn't like about our app, or how we can assist you? If you've encountered any issues, we can check and assist you with them. Please send us a message: 👉 http://binance.com/en/chat we are available 24/7. -BC",2025-03-14 12:18:40,,com.binance.dev
a5d299e3-822f-479c-aec4-8fb6203911a3,shree mestry,https://play-lh.googleusercontent.com/a-/ALV-UjXzQQRBWEZk2VTmhijY6PIqovlAbRxecqVbVVsxSsMGSNWv6ULs,pi lunch for binance apk comes soon,1,0,2.96.2,2025-03-14 10:44:41,,,2.96.2,com.binance.dev
f45a5009-0de6-40c4-bbd6-484a88668139,Shubham Kumar,https://play-lh.googleusercontent.com/a/ACg8ocL7u3TwEGGRuKRbQce3aV1ppHtYR__ZAb2w4rcgApscPgPOzw=mo,"Nice some problem hai,app ko use karna simple nhi hai",4,0,2.96.2,2025-03-14 10:28:27,"Hello, thank you for taking the time to rate us. Would you mind letting us know what you didn't like about our app, or how we can assist you? If you've encountered any issues, we can check and assist you with them. Please send us a message: 👉 http://binance.com/en/chat we are available 24/7 /BC",2025-03-14 10:07:21,2.96.2,com.binance.dev
1fd4d887-673b-4930-97dd-3c650e0732e0,ABU RAIHAN (ভাইপো),https://play-lh.googleusercontent.com/a-/ALV-UjV8OTHd--vcGkjb6YldxUirqxdtjTJ4nSWePD86m8HC6OuMxLU,wow,5,0,2.96.2,2025-03-14 10:20:57,,,2.96.2,com.binance.dev
3993e5c1-15cb-4dc0-a7ba-4b4c440548a1,Oluokun Adewale,https://play-lh.googleusercontent.com/a-/ALV-UjXex4fiwdqRtZGQAqZy46M24Ro45YGN7oeJYcVfiDCRKScww4g,Binance is superb,5,0,2.94.6,2025-03-14 10:16:49,,,2.94.6,com.binance.dev
66bebc8d-a7de-418d-bc53-3b1d83e9508e,Imran Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVEd4YtwqPT_NCe4s0Kq4wF21_zraMlgjmPqhsHk7tjCdLDj6w,The good binanc,3,0,2.96.2,2025-03-14 10:16:17,"Hello! Thank you for considering Binance as the best! We're delighted to hear such positive feedback. If you've enjoyed your experience with us, could you please consider leaving a higher rating? Your support means a lot to us, and we're always here to assist you with any questions http://www.binance.com/en/chat. -BC",2025-03-14 10:33:14,2.96.2,com.binance.dev
cdc8307a-6147-4d65-bc72-35de38b214bb,tnm gaming,https://play-lh.googleusercontent.com/a-/ALV-UjUowqpNBJkUSALo27MGIYhfWD1isxKW3YZW1spOBZQV89xDs2x5,thanks for you ap,5,0,2.96.2,2025-03-14 10:14:08,,,2.96.2,com.binance.dev
4e845e83-e292-43de-bb8e-9e233b12f008,Bharti Patel,https://play-lh.googleusercontent.com/a/ACg8ocKrKTgB0_grn_XLDL7AJ649aPfJ6xYOWau6KCc1WdIHIMBRPA=mo,"Binance is a good app, but it requires buying and selling from five dollars, which should be reduced to one dollar so that even the smallest person can buy. I hope you understand what I'm saying.",4,0,,2025-03-14 10:08:53,"Hi! Thanks for the review! Currently we have our convert tool, which allows user to buy any crypto with a really small amount, for example using USDT the minimum is 0.01 and can convert to any crypto, here you have a guide about how to use our convert tool if needed https://www.binance.com/en/support/faq/detail/e8c7579382ea403aa4a4a6eec469659d /BC",2025-03-14 10:37:17,,com.binance.dev
43697c6c-05ca-40df-bee8-eb7dc618dd84,Farman Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXULMrTdjWrYGItXfZhEF46LP8Kz3SdeKwRgR9faEAZqjMHrIde,Pi not listed 👎👎👎👎👎👎👎,1,3,,2025-03-14 10:00:32,,,,com.binance.dev
e527b250-a6a8-4f15-bc27-2310b5070561,Izaz Ali,https://play-lh.googleusercontent.com/a/ACg8ocKPlItmYVujlmzMSW51wQfRNz4L0dWRYqft99BMDX9EyKd-wQ=mo,"BISED EXCHANGE, not same for everyone, it changes policy for coin like trumph but when it comes to other coins there are strict rules and regulations come forward, its of no use. Starting my trade on bitget and okx,",1,1,,2025-03-14 09:55:45,,,,com.binance.dev
75680636-8155-4c8b-ab35-e5c4bf169c86,Bijoy Barua,https://play-lh.googleusercontent.com/a-/ALV-UjV7w5lTzHR2yPlSXAQv0jSVUNK6V6r9h7fMVDY_2M5C7mZNFB-G,nice love,5,0,2.96.2,2025-03-14 09:51:48,,,2.96.2,com.binance.dev
4f7b991d-eb1a-4516-a17d-3a8849285d58,Danny Cox,https://play-lh.googleusercontent.com/a/ACg8ocLdlx9soICY61_Kwgtar0tA7q0JUN87hiqiOw-htpMgq0S_Vg=mo,"Avoid this app like a digital plague! I downloaded it expecting a simple, straightforward service, but what I got was a masterclass in how to take a massive slice of profits without disclosure. this app is a predatory money trap. Save yourself the frustration and the drained bank account. There are plenty of other apps out there that are transparent about their pricing and actually deliver on their promises. This one deserves zero stars.",1,0,3.205.10,2025-03-15 03:51:36,,,3.205.10,co.mona.android
01882079-edd4-456e-9711-28673c0d3e9d,senthutan ponnuthurai,https://play-lh.googleusercontent.com/a-/ALV-UjWHpBtBVcgXtCGQOoY4MIRRa475GPjXtuU2p9hq1WqADZWsopSgnA,"SCAM ALERT... I can't believe this app has a 4.6 rating – it’s an absolute joke and a complete scam! From the moment I started using it, I knew something was off. The interface is clunky, the transactions are shady, and the customer support is non-existent. How can anyone trust this platform? It’s clearly designed to take advantage of people who don’t know any better. First of all, the fees are outrageous. They hide them in the fine print, and before you know it, you’ve lost a significant chunk",1,0,3.205.10,2025-03-15 01:33:28,,,3.205.10,co.mona.android
a24774b8-c864-474d-9c00-bd54b2bcce20,Ryan Ingham,https://play-lh.googleusercontent.com/a-/ALV-UjW0llg_7B7LcG4Sub-ZlO4YAZmay8mb4eQutCjGjyzRnMUFfe3c,"Can't even make a bloody account, I try putting my phone number in and it just comes up with ""unknown error"" absolutely ridiculous.",1,0,3.205.10,2025-03-15 01:13:14,"Hello Ryan. We welcome you to reach out to us via live chat so we can look into the matter, assist you with the difficulties you're encountering, and help you access your account. Thank you.",2025-03-15 01:22:30,3.205.10,co.mona.android
c4bb3fd3-c994-4e72-a3fe-78a00324634b,Dust Jacket,https://play-lh.googleusercontent.com/a-/ALV-UjXnkdteVAGe62jQjSH7bfzFxPKJeCuNJHA5txRZHDoWpD_8QgCn,So tired of their bs age 5 years I am selling all my assets gonna go to btcc,1,4,3.205.10,2025-03-14 20:38:56,,,3.205.10,co.mona.android
5206e1d2-e036-438f-80ac-589216005138,Sindha Jalandar,https://play-lh.googleusercontent.com/a-/ALV-UjUwQbZMOmf6iPZwvJj7VIPEPydN8bhGvrIYHa5BgAR1wJ91tKLJ,"Why does the email link doesn't work? When i click your verification email it won't work. Every time i have tried to log in, it sends a verification email but it won't work. when I try to click the login now on the link that opens your app and couldn't login. Last 10 days i try but couldn't login",1,0,3.200.0,2025-03-14 19:53:41,Hello Sindha. We invite you to contact us via live chat about the difficulties you have encountered with the verification email when accessing your account. Our team will be glad to look into this and help out. Thank you!,2025-03-14 20:17:07,3.200.0,co.mona.android
3bdd05f4-a8ba-4070-88c6-5b63515d400e,Chad Armenta,https://play-lh.googleusercontent.com/a/ACg8ocKAWmNiMF6CAMtm-HhTHc3ZWSLcnYKZjoFprRgJ-WBATqOnEg=mo,Any profit you make they will charge you in fees when you sell. Run from this company.,1,0,3.205.10,2025-03-14 16:41:08,,,3.205.10,co.mona.android
7276dd4f-d25e-47c9-a4d6-df6e4b418d3b,Paul C,https://play-lh.googleusercontent.com/a/ACg8ocIqzCt8_Os5AQEmqgL7OOta8dsfuJxxnTKLbp4Lfs_ViUSlePM=mo,The app seems to work ok but they charge .0004 Bitcoin to transfer to an external wallet. That's almost $40. Outrageous. I'll be closing my account.,1,0,3.205.10,2025-03-14 14:41:11,,,3.205.10,co.mona.android
af523ab3-48d9-4738-89cf-d14ac7ce997a,Rancores,https://play-lh.googleusercontent.com/a-/ALV-UjWETnb6KlYOxt1F1U83p5GZw2tejfWqq26TlgU-jcMHXwaIZmE,"Péssimo! Tem taxas ocultas absurdas. Exemplo eu tinha uma crypto em valor de 485 reais, na hora que eu converti o valor simplesmente em um passe de mágica ela caiu 13% e eu perdi 50 reais... e quando vendi a crypto para real recebi 430. Sem nenhuma explicação plausível, e não tem atendimento também.",1,0,3.205.10,2025-03-14 09:25:35,,,3.205.10,co.mona.android
c2301bfe-008b-4bee-9522-3a2308d699d5,Payden Arnold,https://play-lh.googleusercontent.com/a/ACg8ocJRaMKIqJIWrkHEp1qXqQri_WRmd6YuQagoZTdyDsnVDluC3Q=mo,They charge to add money the overcharge to buy and then you sell high and they keep your gains as a fee. I invested $1500.00 and even though I gained $400. Should have been $1900. After cash out to USD $1200.00 I was robbed almost $700 total. When I should have made money. But instead I lost money to make them richer. Don't use this app.,1,0,3.205.10,2025-03-14 02:27:15,,,3.205.10,co.mona.android
c05ec685-4ab1-4571-b229-5137eaa57f16,Maya Ferguson,https://play-lh.googleusercontent.com/a/ACg8ocKKvv0v1cMxwm9hgbQdpcYatha7u8b0KRZGYYbn-MfxTMY-6w=mo,"Horrible. When u buy the price is 20 cents higher, when u sell it's 15 cents lower. No fees? All hidden fees! They're scammers! They said the price is lower when u sell due to lack of liquidity! Always an issue, now I can't withdraw to my bank and they're telling me to update the app, sign out and sign in instead of actually doing their job and seeing what the issue it to fix it. The customer service guy I'm talking to for one hour about withdrawal issue is confused and lazy.",1,0,3.205.10,2025-03-13 17:50:11,"Hello Maya! Please feel free to get back to us via live chat, so our team can take a further look into the difficulties you have experienced when initiating a cash withdrawal and assist you accordingly. Thank you.",2025-03-13 17:47:07,3.205.10,co.mona.android
861993da-21f9-4388-8cbc-0f75a170db72,Justin Addington,https://play-lh.googleusercontent.com/a-/ALV-UjVOOjLKFVNzHsYmqr7O7hrLfCLj6qh_yajJULP5JfiCqsU9GNBD,I instant deposited $1000 over 9 days ago and it still won't let me get my money off the app. Support was an @ss and wouldn't help.,1,0,3.205.10,2025-03-13 14:51:01,"Hello Justin! We would like to take an additional look into the funds in question and advise you on the available withdrawal options. To do so, please get back to us via live chat. Thank you.",2025-03-13 15:42:00,3.205.10,co.mona.android
be13a9e1-e4dd-4731-b984-58514757ff5d,Shaw,https://play-lh.googleusercontent.com/a/ACg8ocLf7IEr06RBN529Pg8f9lwvFm8jSVUwy43omc3TlkiQ-_g83g=mo,App not even working. Stays on a blue screen....,1,0,,2025-03-13 12:12:46,Hello Shaw! We invite you to message us via web chat. Our team would gladly look into the performance difficulties you have encountered and assist you accordingly. Thank you.,2025-03-13 12:36:23,,co.mona.android
7c9c36dc-bdeb-4511-bf2b-ddb7960e434a,WeTheBrozTV,https://play-lh.googleusercontent.com/a-/ALV-UjWPaUsYLiE9MzYcYMJtbFrDLIrGwCEleJ_itQI9HtGA02SfudDJ,Don't use Krypto this is designed to make you lose money quickly hi spread fees in Hidden fees,1,0,3.205.10,2025-03-13 09:15:03,,,3.205.10,co.mona.android
f89c7ff2-1097-4e54-a1bd-9f37c411defb,Wael Danaf,https://play-lh.googleusercontent.com/a/ACg8ocIIaqGw68cQUdhiiriJiqhnI5XSAQ4A9gAfl_RrpiF2ESbHyg=mo,Scam scam scam scam this is a scam 1 star wish I could rate 0 stars,1,0,,2025-03-13 00:00:19,,,,co.mona.android
07a924d0-528f-4a3a-a35a-1848be37e841,Ice 777,https://play-lh.googleusercontent.com/a/ACg8ocKfmOJ6GH7vYnYI1sfqmLiqEfyWaQv_MJk3U0mIRpoZkk49gQ=mo,I tried making an account and got denied!! apparently I don't mean one of the requirements(even tho the requirement isn't mentioned) which is crazy because I read thru the list and I actually meet every requirement. Not only that but they don't provide away to contact support.,1,0,,2025-03-12 20:14:42,Hello there! We will gladly assist you with the difficulties you are experiencing with the sign-up procedure as well as address any other concerns you may have. Please contact us via live chat so we can help you out. Thank you!,2025-03-12 20:36:18,,co.mona.android
3da12390-59f9-43ff-b5b3-2ae0df4ff6bc,Alex RIG,https://play-lh.googleusercontent.com/a-/ALV-UjWqSE2HsZkzMuVC-k4-T_D0bcWp93qYGCFk1Qi45iIkE3driDob,"They literally scamming you. They show live prices of the tokens and when you sell they make it 10% less, but if you buy it they'll make 5% higher . It's a fraud , don't recommend anyone. And it's not coz if the market price change or any other factor, I had multiple such cases and every time on any exchange / market price was hig6and stable, but they make the swap/sell transaction with 10% lower rate.",1,1,3.205.10,2025-03-12 16:58:20,,,3.205.10,co.mona.android
f4fc8d5c-e163-49a8-bffe-2b5af174d012,Nickolas,https://play-lh.googleusercontent.com/a/ACg8ocKnk-xojX52sdHTxw0jq5wD4kqwfyref2VOPPE6wvesuDxnww=mo,You send me code and tell it is wrong eee how many times,1,0,,2025-03-12 15:17:51,"Hello, Nickolas. We would be glad to look into the difficulties you are experiencing with the code in question and provide assistance. To do so, please contact us via live chat. Thank you!",2025-03-12 17:04:52,,co.mona.android
92e9d291-c72e-4a71-b9dd-3b16321a08f8,Patrick Callihan,https://play-lh.googleusercontent.com/a-/ALV-UjUwfa0L5YkxJZsFYbPi4O3ZWPsP6_S8rTSeHyQ3rX4aFcuULE_1,No good,1,0,,2025-03-12 13:29:07,,,,co.mona.android
412205b6-7bad-42f2-9e45-6c1ed47a0f70,Shannon McWatters,https://play-lh.googleusercontent.com/a-/ALV-UjWs4zzBVxYxcA9Bl8Rf4bbk4eEfOMI5fnKXbWZ5kGYN5VRchP0fAA,"FRAUD!!! They will let you deposit and withdrawal with a simple 6 digit PIN, for long enough that you to get comfortable and put money into your account. Then they upgrade the security rules and use passkeys that don't work, and lock you out of your account! For 4 days now I am a Beta Tester working for customer service and no effect!",1,0,3.205.10,2025-03-12 12:47:30,"Hello, Shannon! We understand how important it is to have secure and seamless access to your account. Our team would be happy to assist you with any login difficulties you are experiencing as well as address any other concerns you may have. Please reach out to us via live chat so we can look into the matter and help you further.",2025-03-09 21:06:26,3.205.10,co.mona.android
36fe44cb-00e7-4895-bff9-85f076006178,Shad Riley,https://play-lh.googleusercontent.com/a/ACg8ocKCml_7sopmxR0uaktP3tYXLjn-wct7NmCFErSwPaMWIN1hLA=mo,Do not download this app the lie lie lie I've caught them breaking the terms so many times and I still can't get my money off this damn thing. They say I have to show my medical bills to do so. These people need investigated seriously,1,0,3.205.10,2025-03-12 11:55:07,,,3.205.10,co.mona.android
5decaef7-a187-4c2c-9a47-8449e7346cb2,Daimien Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjWkIHRUMDR0NklcyhfFTXfHKstYJYRbS1phznBfd1Kq2K2Z_80,"Do not sign up for this trash scam of an app. Where do I start. First they charge $4.99 for a basic debit card. Second they randomly block your account to where you can't add a debit card so if you have a balance on your account it's literally stuck there, then don't tell you the reason as to why they block your account. Third their UI is horrible. I didn't think Coinbase was bad after using this service.",1,1,3.205.10,2025-03-12 00:44:12,"Hello, Daimien! Our team would be happy to take a closer look at the status of your account and address any concerns you may have. Please reach out to us via live chat so we can assist you further. Thank you!",2025-03-12 00:55:36,3.205.10,co.mona.android
