reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app,local_llm_topic,gemini_llm_topic
24516240-e744-4c89-b7a2-d2c20d001dcb,Carlo Afable,https://play-lh.googleusercontent.com/a-/ALV-UjXv4nDDtQjahrvYE9PUCESc1tmbfU4OJ70MH6nGleEs_kdWbsg,awesome👍,5,0,2.92.2,2024-12-13 23:02:14,,,2.92.2,com.binance.dev,"Crypto exchange customer reviews are typically categorized based on their financial impact and perceived value.

The generic feedback category would be: Generic feedback",Generic feedback
0d443e4e-1238-48d2-b116-cf8f5e6907f2,sumon sumon,https://play-lh.googleusercontent.com/a-/ALV-UjWGHAwCRVd0b095p4uI5NDhOAZnGT2IH4CnOIdc7Qhy0LuNlRyW,Good apps,5,0,,2024-12-13 22:50:37,,,,com.binance.dev,"I would categorize the review as ""Good Apps"".",Generic feedback
ff2a7061-77c4-4168-89a0-48083a5c51df,Ayooluwa Akorede,https://play-lh.googleusercontent.com/a/ACg8ocLLDj6AaR9o1_HbcjMPoMKBG6p2XztNFYJwZcAmMfhFBoVYGA=mo,"the best exchange ever, I love you please keep the good work going 🥰 🥰🥰🥰🥰🔥🔥🔥🔥",5,0,2.92.2,2024-12-13 22:37:31,,,2.92.2,com.binance.dev,I would categorize it as: Generic feedback,Generic feedback
da726130-6537-453b-b04d-4f33b0e36d36,Jay Libres,https://play-lh.googleusercontent.com/a-/ALV-UjVeFemeLS8qWXU6pquSWG7SUUIDALOK7TsddPnWQnWKuj-r-nSR,very nice app. keep it up,5,0,2.50.1,2024-12-13 22:24:31,,,2.50.1,com.binance.dev,Productivity and User Experience,Generic feedback
338ec38b-fcaf-4164-a68f-8827e751bfcf,Md anam Anam,https://play-lh.googleusercontent.com/a/ACg8ocLkokDNddz4qIA84_jI4VuGRuj51FiNAzqicQte1r27Hxt0FQ=mo,good,5,0,2.92.2,2024-12-13 22:19:54,,,2.92.2,com.binance.dev,Positive User Experience,Generic feedback
0a4313f5-b7d8-4052-9e00-ab4c4eba5974,الشبح S.R,https://play-lh.googleusercontent.com/a-/ALV-UjUrT2YDuruYC9Mb9VKDd-OyMvN4kGE7zHjhXvepmHNkYEY6K4lq,great,4,0,2.92.2,2024-12-13 22:14:07,,,2.92.2,com.binance.dev,Customer Success Manager would categorize the review as Generic Feedback.,gemini failed to respond
a42879c3-96df-4776-aba1-206226dc93a2,Basir Ali,https://play-lh.googleusercontent.com/a-/ALV-UjW7DdGeaatQfmWL5h2M4E2Wiw32siJxaojX8XQFrePTk3R6lrg8,goods apps,5,0,2.92.2,2024-12-13 22:01:43,,,2.92.2,com.binance.dev,I would categorize it as Generic feedback for crypto apps.,gemini failed to respond
f0c83e57-8d13-47ca-b522-50e29b1ff18e,Siddharth Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWEcggLyT8VpEIdW1LwpPtZBpi47uM8MDNrTnR7XSg_5b-YPmE,awesome 😎,4,0,2.92.2,2024-12-13 21:48:54,,,2.92.2,com.binance.dev,Financial management category,gemini failed to respond
950e300e-b4fe-40f9-9db7-63d635a76f1c,Real Man,https://play-lh.googleusercontent.com/a/ACg8ocIstJx1VTmq3a8aGv6WGcRITvThVXoOgs_e8kA07v0EC9N8aQ=mo,Great,5,0,,2024-12-13 21:35:25,,,,com.binance.dev,"I would categorize it as Generic feedback.

Review content appears to be a genuine, positive comment about the Crypto Industry.",Generic feedback
8aa3c998-4ace-4211-8cfb-8e0c228d235e,Myke Kel,https://play-lh.googleusercontent.com/a/ACg8ocJrQaORI_72qo-jqXrqtxcRC9KH0dkmKRiYS3ZtE9ZKQ00D2w=mo,The review is to tell the developers to stop any upgrades. Upgrades are not by force and should be made optional. You say u updated and your app acting stupid. Dat meaning u downgraded and not upgraded because before was beta than recent. Take the binance app back to previous and leave it there. Do t do too much for us we are fine.,1,0,2.89.9,2024-12-13 21:33:07,"Thank you for your feedback. We understand your concerns about the recent updates. Our team is constantly working to improve the app based on user feedback. If you encounter specific issues, please contact our support team for assistance: https://www.binance.com/en/chat. EA",2024-12-13 22:06:53,2.89.9,com.binance.dev,General Feedback,gemini failed to respond
7cf80891-a38c-48d9-99cf-bbedc51eedbb,Rasel Sorkar,https://play-lh.googleusercontent.com/a-/ALV-UjUF3CQbZWcth5G3XKBj70sKMIZN6k-5iIbaN8-k2hkj6u5RvfVq,good,5,0,2.92.2,2024-12-13 20:53:07,,,2.92.2,com.binance.dev,"I would categorize it as ""Positive Reviews""",gemini failed to respond
615e45a3-1349-4a18-a95d-41a645c1ac93,Kayode Winniran,https://play-lh.googleusercontent.com/a/ACg8ocLbsiK3AMX24xu2qxgPXoKx28ZkBHUfOlotwRF6y2psriBzGA=mo,great,4,0,,2024-12-13 20:24:41,,,,com.binance.dev,Market research and acceptance rate.,gemini failed to respond
ad2867b2-27f6-4da1-8d29-9b1efe142223,Odiete John Monday,https://play-lh.googleusercontent.com/a/ACg8ocJ2lEZZ0kfmWFGzTqQwRhzOznUsQC4vaVoCyI0IZAn0Nek4Jg=mo,Super cool,5,0,2.92.2,2024-12-13 20:24:11,,,2.92.2,com.binance.dev,"I would categorize it as Generic Feedback: 

Positive",gemini failed to respond
02c17378-e064-4204-9afd-cb794ad7fbf9,Mohd Aasif,https://play-lh.googleusercontent.com/a/ACg8ocIUChV_WvYfX43SmmOqlBTHFU4c6klucob2SH0iyiD0UyD2j5Q=mo,Excellent,5,0,2.92.2,2024-12-13 20:15:59,,,2.92.2,com.binance.dev,Crypto exchange reviews. Category: Generic feedback.,gemini failed to respond
90948b29-c542-4ba6-bb3f-8f63eb7b85b3,Jack Mwangi,https://play-lh.googleusercontent.com/a/ACg8ocI7vTqEG57GwAUlxuUgeCNqlEm3WG_WdMvGaWfEblxARxmg-g=mo,thanks for good trade app,5,0,2.92.2,2024-12-13 19:41:24,,,2.92.2,com.binance.dev,Industry Category: Crypto Industry,gemini failed to respond
62b1349a-51df-4a69-9571-6d46ed8b008e,Promise Yakubu,https://play-lh.googleusercontent.com/a-/ALV-UjXn2LWu6x2Mnh-lhzdG5Dj-Lm59Ag6qijCLdpAvD-Iv2BQQYqF2,I can't find anyway to covert my $USD to ₦naira,3,0,2.88.2,2024-12-13 19:37:24,,,2.88.2,com.binance.dev,Generic feedback,gemini failed to respond
b9f50a06-4d2a-4631-91bd-23d29e2dcbc5,Tofik Best,https://play-lh.googleusercontent.com/a-/ALV-UjViryBPTV7bhpJI6nVem7DgxVNdL5PC-BPcexs--JHO3kAJrX2s,wowoowow mashahalla,5,0,2.92.2,2024-12-13 19:31:38,,,2.92.2,com.binance.dev,I would assign it to Generic Feedback category.,gemini failed to respond
860c483d-b5a3-404c-b62b-c34363925617,Moudi Boudi,https://play-lh.googleusercontent.com/a/ACg8ocIyPiqY_lpH6Ykll9uPKcLPLoiXu-ZOBkvss5nLVxd5ZoQkyw=mo,Perfect,5,0,2.88.1,2024-12-13 19:26:19,,,2.88.1,com.binance.dev,I would categorize the review as Generic feedback.,gemini failed to respond
0557bdd9-d6d0-46c9-b8c3-caf91e3f92c0,ko lay,https://play-lh.googleusercontent.com/a/ACg8ocID7ldH5Cp1i6g8mieBR582PKEosjLMk0xvBZvNL_VEElzBEQ=mo,Good app money. My name is soe ko kyaw 25 years l am yangon,5,0,2.92.2,2024-12-13 19:23:04,,,2.92.2,com.binance.dev,"Customer Success Manager Expert
I would categorize it as Generic Feedback. 
Good app money my name soe ko kyaw 25 years.",gemini failed to respond
11bcd632-4157-4d8f-adb9-213a0e1e5dfd,usman.khang 47,https://play-lh.googleusercontent.com/a-/ALV-UjVMq0mnsdZ6izG2_ImTWEsOZ7-yuqtnO9hZKMgmviyuPU-zsTfi,Nice,5,0,2.92.2,2024-12-13 19:21:48,,,2.92.2,com.binance.dev,Negative sentiment review.,gemini failed to respond
adcbb37b-c874-415a-ba6d-0edf36ccebd4,Mustafeez ul Rahman Channa,https://play-lh.googleusercontent.com/a-/ALV-UjV5AUDKdT7QWdN7Tq3PCtGUSbMqqMPHxZhB0fpBtCK4T-KkvuhD,I don't know is my life future success app,5,0,2.92.2,2024-12-13 19:10:26,,,2.92.2,com.binance.dev,Financial Management,gemini failed to respond
1d04eb2b-f42f-46e2-bb73-ff6d8717df1d,Talha Khan,https://play-lh.googleusercontent.com/a/ACg8ocIpTv27Mt24tcjzgfZG7-3qieq9bwXKu7TElKRJGRskcGbNFw=mo,My binance future trading is very slow solve the problem,1,0,2.92.2,2024-12-13 19:08:20,"Hi, Kindly try the following steps:
- Restart your device;
- Reinstall the app and clean the app data;
- Update your app to the latest version;
- Go to the app settings and click """"Clear cache"""";
- If you are connected to Wi-Fi, try using a mobile network (or vice-versa).
If none of the above works, try logging in with another device. -AA",2024-12-13 19:18:19,2.92.2,com.binance.dev,Investment platform issue.,gemini failed to respond
2074bfe2-e5c5-4b7e-8001-a8b23b4a6f8e,Layal Hamzi ghoson,https://play-lh.googleusercontent.com/a/ACg8ocK9LiDKoe-p4QukFrBRohCdWwPXiSDGYJZ9qWtWf-LQ5gDmEQ=mo,It's not bad bat slowly to use,5,0,2.92.2,2024-12-13 18:42:57,"Hi Layal. Please ensure you have a stable internet connection and you can download the latest version at http://www.binance.com/en/download. It's crucial to back up Binance Wallet to avoid any potential loss of funds. If the issue persists, please reach out to us at http://www.binance.com/en/chat for further assistance. We're here to help. VL",2024-12-14 00:18:52,2.92.2,com.binance.dev,Financial product management.,gemini failed to respond
42899dbe-d298-41ce-a50d-581f3b477a95,Saqib Khan,https://play-lh.googleusercontent.com/a/ACg8ocKWKNm1frzzXefMBY5PvuzqB4XLvvUnUPCmsVjPtI5RTZIi6Q=mo,Build up trieding me 💯,5,0,2.92.2,2024-12-13 18:38:12,,,2.92.2,com.binance.dev,"I would assign the following categories to the reviews:

* Generic feedback: Build up trying me 💯
* Product quality
* User experience",gemini failed to respond
363b1633-4a6f-4120-bf7e-62ef33af175f,Qenehelo Mokhethea,https://play-lh.googleusercontent.com/a-/ALV-UjV7ynhRTZ7NPPtNfCicjbZo1Fdc2Lz0NDufcq9xEvQAxIj7Iugb,best trading app🎉🎉🎉,5,0,2.92.2,2024-12-13 18:31:29,,,2.92.2,com.binance.dev,Crypto Trading App Feedback,gemini failed to respond
6ee262aa-d43e-4445-8e82-1199bbc130e0,Janitha Sandeepa,https://play-lh.googleusercontent.com/a-/ALV-UjWkIICnXWPELgFysJYZ6fqCHcxoDjViO994phsuAUbdQCXpvaQ,Good 👍,5,0,2.91.9,2024-12-13 18:27:50,,,2.91.9,com.binance.dev,"I would categorize the review as ""Good 👍"".",gemini failed to respond
83c5f349-e74d-41ce-95c6-16e20ae3fce9,Hridoy Khan,https://play-lh.googleusercontent.com/a/ACg8ocJ_UNz4JUFd7uG_GEbvFoNaMLrttZUw3cjcqvRUBME0NghNaQ=mo,good 👍,5,0,2.91.10,2024-12-13 18:25:22,,,2.91.10,com.binance.dev,Crypto exchange user reviews.,gemini failed to respond
978fc337-564f-4c64-8c77-a3720c854399,james mwau,https://play-lh.googleusercontent.com/a/ACg8ocKqYRF4A87Io7_OmJNVKls7kQln9CeYR1hFudpOAoxVfmBmWQ=mo,Quite good,5,0,2.91.10,2024-12-13 18:16:47,,,2.91.10,com.binance.dev,Crypto exchange platform user reviews.,gemini failed to respond
20c312a8-636a-42e1-bd8f-8b093e2f7cb4,MUHAMMAD SHOAIB,https://play-lh.googleusercontent.com/a-/ALV-UjW5vzJvlEmll4hd5qihbiwQICycN0KqQZVZ6ovHQoLTfXi-CBQ,Good apps,5,0,2.92.2,2024-12-13 17:56:01,,,2.92.2,com.binance.dev,Product functionality.,gemini failed to respond
e3a239be-b2c6-47b7-b51f-dc6b06e758e6,Najibullahi Auwal Jibril,https://play-lh.googleusercontent.com/a-/ALV-UjX_QTJDDKawmIV61S2m5QRho0Aus7Y_mgYt3TqTWV1Bn0zPehY,Nice,5,0,2.92.2,2024-12-13 17:52:13,,,2.92.2,com.binance.dev,Technical Support,gemini failed to respond
a0a12332-bc8b-4052-b020-9712464cef93,Muaath Badeeb,https://play-lh.googleusercontent.com/a-/ALV-UjXDdCS-Mo6NBC4EK4wVTUmDVTM6M-AfsZvMApUAHeL5O-AalT5K,"FOLLOW UP: Thank you, problem solved.",5,0,2.92.2,2024-12-13 17:45:59,"Hello Muaath, please access the menu within and clear your . If the issue persists, kindly reach out to our authenticated support chat.
Note that we are available 24/7 for real-time assistance. If possible, provide us here with the CHAT CASE ID#: 🔸https://binance.com/en/chat🔸 R.G.",2024-12-13 10:45:43,2.92.2,com.binance.dev,"Crypto industry reviews would typically be categorized as ""Generic Feedback"".",gemini failed to respond
432ec632-a541-49e4-b286-81e4f8dbf595,Worldwide relationships Projects leadership,https://play-lh.googleusercontent.com/a-/ALV-UjW6wHv8aP6Hmqq5x0JN1dCt3m55WPF4krQi5MGU_smLWNAUoyag,"i love Binance proven the best efficient and flexibility crypto wallet, and innovation with chances to growth for Tunisian now.",5,0,2.92.2,2024-12-13 17:45:04,,,2.92.2,com.binance.dev,Product Features Category,gemini failed to respond
225481a8-66be-416a-9901-23048e02ffd0,Dinesh Seejui,https://play-lh.googleusercontent.com/a/ACg8ocJaCoh7aTYCiyj7bJhGGB_ICCBo02QwTjKVLiDkQROCYmajxg=mo,Good 👍,5,0,2.92.2,2024-12-13 17:36:23,,,2.92.2,com.binance.dev,I would categorize it as Positive Feedback.,gemini failed to respond
ea3e2686-15ea-4d34-a4c4-52daa7b0126d,Rajesh Jain,https://play-lh.googleusercontent.com/a/ACg8ocINgW8DnyOR4cZMAoErFb3ycrSs8RsvKIJAFb7vGJh0rJGOYg=mo,Vrigod,5,0,2.91.10,2024-12-13 17:33:45,,,2.91.10,com.binance.dev,"I would assign ""Technical support"" to the reviews.",gemini failed to respond
8d74b541-b1fe-4e27-8b30-614a50e50ef3,Godfred Adu Okyere,https://play-lh.googleusercontent.com/a/ACg8ocL-jvucmAKnprxikJ-EMykRnw9gtO6c_5Ej-Z40AWW3NiBIlIUu=mo,so far so good,5,0,2.92.2,2024-12-13 17:28:28,,,2.92.2,com.binance.dev,Marketplace usability.,Generic feedback
8a80783d-e557-40e3-916d-79e9eaceeb53,Bishal Bishal,https://play-lh.googleusercontent.com/a/ACg8ocK6It-NHtP_dmNp_zYeA9iRpESvyitzuON6SJMr8dohAyksyw=mo,good,5,0,,2024-12-13 17:21:04,,,,com.binance.dev,I would categorize the review as: Generic Feedback - Good,Generic feedback
e8080d33-99e4-461f-83a5-8c29c1dd686d,md. arafat md. arafat,https://play-lh.googleusercontent.com/a/ACg8ocIo_ipnalh2rpj1_ouCYvASsCLbWx9JzqDBDmSWSaDNxwgjMA=mo,Nice,5,0,,2024-12-13 17:09:37,,,,com.binance.dev,"I would categorize the review as ""Generally Positive""",Generic feedback
b762d73d-3770-4846-b73a-e2bac305e365,Bilal Abdullahi,https://play-lh.googleusercontent.com/a-/ALV-UjWO93XF2AWedSeG6_5XgEdXW8GjRlZfn9RDbrt8-nuB5cdISlkk,perfect,5,0,2.92.2,2024-12-13 17:08:59,,,2.92.2,com.binance.dev,Productivity and ease of use.,Generic feedback
6804426e-9def-4579-9e48-06ce08d61679,Zeeshan Shaikh,https://play-lh.googleusercontent.com/a/ACg8ocLOa_UEI5ZrWZ0_uwz5Lagx8URDEdvrhp1LGmGEaadSW5gNHQ=mo,Good,5,0,2.92.2,2024-12-13 16:57:42,,,2.92.2,com.binance.dev,"Category: Generic feedback 

The review is about a user's overall experience with the service, which aligns with the generic feedback category.",Generic feedback
85a6aaaa-4a8c-4b5c-bf21-31b24680892c,shafiullah sediqi,https://play-lh.googleusercontent.com/a/ACg8ocJ4i5im_4iT2zROTo8XjYnLo2vjZzcaxocIt6w-FG0xSqKuDw=mo,Excellent,5,0,2.92.2,2024-12-13 16:56:41,,,2.92.2,com.binance.dev,"I would categorize it as ""Positive""",Generic feedback
f29b44a6-9561-44a8-9825-564cf1e19ede,Francisco Rodriguez,https://play-lh.googleusercontent.com/a/ACg8ocKsdGfIp_5dEmG-W_n4IJCGOcclydafJib_lBVSR_534toGNg=mo,Lovely app,5,0,,2024-12-13 16:38:52,,,,com.binance.dev,I would categorize it as Generic Feedback,Generic feedback
ad63bfbf-038f-4381-bdec-04b8089fae04,Shubham Gupta,https://play-lh.googleusercontent.com/a/ACg8ocLNcGugrGpMdqAa5vUUkTUZ-gPQfV5eTp6RnNIDLVHYZ2ibnQ=mo,"1/5 - AVOID BINANCE AT ALL COSTS!_ Binance is a complete scam! They blocked my account without reason or notification, and now they're holding my money hostage. Despite multiple attempts, they're ignoring my reactivation requests. Their ""security"" measures are a facade for fraudulent activities. They're more interested in stealing your money than providing a legitimate trading experience. DO NOT TRUST BINANCE WITH YOUR HARD-EARNED MONEY!",1,0,,2024-12-13 16:21:01,"Hello there, we would like to take a detailed look into this and assist you accordingly! Please connect to our live chat at https://www.binance.com/en/chat If you already did that, please share your case ID with us by editing your review -AA",2024-12-13 18:42:25,,com.binance.dev,Technical Support,Account security issue
930c0b20-4a96-446c-aeac-11304ffab264,X1videos,https://play-lh.googleusercontent.com/a/ACg8ocKVVVZ1zv9mCr4Ra5E1uFRMXRit4I1IEibSfd7A2qqjguZ6Wg=mo,Task complete,1,0,,2024-12-13 16:20:42,"Hi, if you enjoy using the Binance app and think it's good; it would be very encouraging for us if you reconsider your rating. On the other hand, if you need any assistance with our services, our specialists are 7/24 on duty here: https://www.binance.com/en/chat -AA",2024-12-13 18:43:18,,com.binance.dev,"I would categorize it as ""Customer Feedback"".",Generic feedback
3ab6550d-2668-4db6-88a1-24314a28beeb,SAGIR IBRAHIM,https://play-lh.googleusercontent.com/a-/ALV-UjWOsg-MGaq5xrHsioAFiK5uxcvBzs7SV9spZtzJqDJLd1PTJMa4,Am really appreciate with this crypto exchanger,5,0,2.91.10,2024-12-13 16:13:34,,,2.91.10,com.binance.dev,Generic feedback,Positive feedback
d27eba14-3067-41d7-a566-e0c521f67f2e,Yaseen bukhari,https://play-lh.googleusercontent.com/a/ACg8ocI5q6qNw9ADY3Eas6D8uloQ9y0g1J8X99GHV-Hmzv82UWIx_A=mo,Good,5,0,2.92.2,2024-12-13 16:04:47,,,2.92.2,com.binance.dev,Financial institution reviews would be categorized under Financial Services.,Generic feedback
67272b69-9865-4fc2-b537-fdf7a45166d5,Moazzam Rana Khan,https://play-lh.googleusercontent.com/a/ACg8ocJgv_g__57q4ORu1y44oIpOJ1SMWjvD_2ovMpAnx41u7tPHrQ=mo,Good,5,0,,2024-12-13 15:57:58,,,,com.binance.dev,"I would assign a ""Customer Support"" category.

My best guess for categorizing this user review as ""Good"" is that it expresses satisfaction with their overall experience.",Generic feedback
6e89576f-6105-45ae-b04d-3ee938738032,Syed Ahsan Abrar,https://play-lh.googleusercontent.com/a-/ALV-UjV0zN6_8HYOCs0Dm45YKKFtzLCJyMPfbso4aJucW1SV1fk5B1BD,excellent,5,0,2.92.2,2024-12-13 15:56:01,,,2.92.2,com.binance.dev,Positive sentiment.,Generic feedback
118abf72-987b-490e-81a1-7e172b1bfbef,Mdmomirul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjV7NYsUGIyp5O86e1vJU3QZZfM58zb63dZo8G14Jd9gi5VTEWw,Good App,5,0,,2024-12-13 15:55:44,,,,com.binance.dev,"I would assign it to ""Technical Support""",Generic feedback
3b5b730a-8e59-4957-8d98-f14acf44625c,Chibwe Kasengele,https://play-lh.googleusercontent.com/a-/ALV-UjW8NMJ9QC2Omr5CgwBxbs35TZr3QGq4i1SRdE4KXYPuh3G3s6o,very powerful,5,0,2.92.2,2024-12-13 15:49:13,,,2.92.2,com.binance.dev,Technical support team is highly responsive.,gemini failed to respond
b3f3277c-bbb4-4925-bd32-9a4344fabf52,Paresh Gajera,https://play-lh.googleusercontent.com/a-/ALV-UjWFK-T8GYQ0aEb8SppcYbLm0rUXuCOTjaEUPDNRc7UJSFZZZNtEhg,Good s,5,0,2.92.2,2024-12-13 15:44:11,,,2.92.2,com.binance.dev,"Category: Generic feedback 

Description: Overall satisfaction, needs improvement.",Generic feedback
bed27806-4be7-4048-88a5-64bfa5137b91,Hafeez Anwar,https://play-lh.googleusercontent.com/a-/ALV-UjUiAyYm3IcrH35xr1n_G2d6HxNjwZkGDXElLuIDkLNJ9cWcwC6h,very good aap,5,0,2.92.2,2024-12-13 15:42:03,,,2.92.2,com.binance.dev,"I would categorize the reviews as ""Generic feedback"" due to their neutral and factual nature.",gemini failed to respond
db1427c5-1a14-4e5f-a0c1-6988d93358a9,braxton mwita,https://play-lh.googleusercontent.com/a-/ALV-UjV_nyK6YO-rBOw0E6hdo9M5CPZS0hA5O0b_CHfOhAvRxQnNSRb4,best trading app,5,0,2.92.2,2024-12-13 15:36:10,,,2.92.2,com.binance.dev,Best Generic Feedback,gemini failed to respond
54083379-5629-4d8f-80ae-6ae461c4fdd8,Nebin CIVIL,https://play-lh.googleusercontent.com/a/ACg8ocJXiBgTA4Nw7QTGKZET1WsxSZentLNYvu6bRtCjdmJIQkU2DOQ=mo,good platform,4,0,2.92.2,2024-12-13 15:32:42,,,2.92.2,com.binance.dev,Productivity and ease of use.,Generic feedback
b6ef8406-9a94-4b58-9c1b-8d56d91ed7fb,Akash Jutt,https://play-lh.googleusercontent.com/a-/ALV-UjWyNTN7SOHyRxe_Yr-D_qIJ-DyTwHO7oqgXDJEZ_v4US-GoI8oK,good platform,5,0,2.92.2,2024-12-13 15:31:14,,,2.92.2,com.binance.dev,"I would categorize it as Generic feedback.

The review expresses a positive sentiment about the product, which falls under the ""Good Platform"" category.",gemini failed to respond
d1c97fee-651b-4a3f-b697-12d9abcca0fc,Sadiq ur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjW5-LsYZi58nXBkr4MHDo6wQ-JZZQ7LOsdZZ0ayIxMazECr4kUJ,Binance is very helpful Application for trading,5,0,,2024-12-13 15:25:00,,,,com.binance.dev,Crypto Industry Customer Reviews Category: Generic Feedback,gemini failed to respond
f1214a21-1724-49db-929e-4848f4472876,Janet Ngemu,https://play-lh.googleusercontent.com/a/ACg8ocJn6QlN7pyTEhR7l0l-IdbyThL3_tljy-cOppwHILinbaiwLw=mo,Binance is the best,5,0,2.92.2,2024-12-13 15:23:22,,,2.92.2,com.binance.dev,Marketplace customer satisfaction.,Generic feedback
0a079bcc-d347-430f-aa41-e3b7aacb0413,Sachin Gunjotikar,https://play-lh.googleusercontent.com/a-/ALV-UjVLhkQCqE7eJRLwG8E_npQ-wqMUWeqDsNOx-M8mQ2gYeagbX6w-Lg,5Star,5,0,2.92.2,2024-12-13 15:17:58,,,2.92.2,com.binance.dev,Positive Sentiment,gemini failed to respond
510dd236-602c-4e0a-a967-c1b0bb0b69d1,Asib Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWN-Mpd2-sw08tAM6xDjurbbNXDjOBJsOaUq2UFW-urjvzAHHWI,Nice,5,0,2.91.10,2024-12-13 15:15:27,,,2.91.10,com.binance.dev,Technical Support issues,Generic feedback
1332c9e5-7c77-4690-9086-630faecdff94,HAROON AFZAL,https://play-lh.googleusercontent.com/a-/ALV-UjWDWcjOJZDfcsl21RZkiletSF4UMWa71WggHhoCgae-q3UB3gXD,very helpful and glasses,5,0,2.92.2,2024-12-13 15:08:06,,,2.92.2,com.binance.dev,I would categorize it as Generic feedback,gemini failed to respond
fc223c18-2d55-4691-a6d3-2a7c5059dcc2,NAMAN JAIN,https://play-lh.googleusercontent.com/a-/ALV-UjWPE3afPeITW0mWEH6JXGBiyApvJQS4K8bY7wW-nmkeM1fOV9dl7w,Binance web wallet is not opening,1,0,2.92.2,2024-12-13 15:01:14,"Hi Naman, please follow these steps: Try it on a different network (wifi<>mobile), clear the cache inside the app, restart your device. If your problem persists, please start a chat with us via www.binance.com/en/chat so we can assist further. Thanks. -MK",2024-12-13 15:17:29,2.92.2,com.binance.dev,Generic feedback,gemini failed to respond
46541ba2-3ccf-40e8-8948-181edc800c8c,Nawab Poya,https://play-lh.googleusercontent.com/a-/ALV-UjVFdfoXvYs5HajF7D2zGlAV2NhUK7epa-07jRiRHen5v7C809mT,I love this App,5,0,2.90.7,2024-12-13 14:59:19,,,2.90.7,com.binance.dev,Generic feedback category.,Generic feedback
c9229adc-c823-420d-8a0a-288b5c2da25a,shahulhameed siyam,https://play-lh.googleusercontent.com/a/ACg8ocKIwLnLUF8fN-70zq4DSdMlmfDYD9VU4Sw23n11rbHGeDpLKA=mo,good,4,0,2.92.2,2024-12-13 14:51:51,,,2.92.2,com.binance.dev,"I would categorize it as ""Positive"".

Best guess: Excellent Experience",gemini failed to respond
f9ad1bf5-898f-4ded-a7d7-4913ef8c90d8,Rahul Bagwe,https://play-lh.googleusercontent.com/a/ACg8ocKaTrjfAgBs_TW73_1MYl2lRWN-_lfPBtXToWRW40Ni672KlA=mo,nice app,4,0,2.92.2,2024-12-13 14:49:39,,,2.92.2,com.binance.dev,I would categorize it as Generic feedback.,gemini failed to respond
2f3087a3-2843-409a-9fe5-022ab8d522b3,John Safdar,https://play-lh.googleusercontent.com/a-/ALV-UjXgItjAmONpckToURDnnfkVaBGab1GIdeYCX8HSgkw7MaooJUGS,Good,4,0,2.92.2,2024-12-13 14:43:01,,,2.92.2,com.binance.dev,"I would assign ""Financial Security"" to the review.",gemini failed to respond
c2bd6018-2151-4510-951a-300c18a53f89,Subrata mondal,https://play-lh.googleusercontent.com/a-/ALV-UjVmFVCoS2f4Gjgqve4-flBXu-qIGIzevyBos1KB5xujhuko36CT,good,5,0,2.92.2,2024-12-13 14:28:45,,,2.92.2,com.binance.dev,"I would categorize the reviews to ""Technical Support"".",gemini failed to respond
e3423865-c50a-43ce-8c7b-c4a855c1132a,Ariba Shafique,https://play-lh.googleusercontent.com/a-/ALV-UjWZf2MGSUW6cknCgzE-tdYn3zSZKEjH6BVIciOGD7f__uIoOIY,After the latest update binance web3 wallet is not working even after 20 minutes of waiting it doesn't load...😑,1,0,2.92.2,2024-12-13 14:28:41,"Hello Ariba, please access the menu within and clear your . If the issue persists, kindly reach out to our authenticated support chat.
Note that we are available 24/7 for real-time assistance. If possible, provide us here with the CHAT CASE ID#: 🔸https://binance.com/en/chat🔸 R.G.",2024-12-13 14:36:27,2.92.2,com.binance.dev,User Review Category: Generic Feedback,gemini failed to respond
226314da-1916-44a5-94e3-cd772be054e2,Emmanuel Obasi,https://play-lh.googleusercontent.com/a-/ALV-UjUYxX1nzsuk6DyYDXJvfTRNYO85SmXq3LH4OWqsBzJx2daSnR4,best,5,0,2.89.7,2024-12-13 14:23:09,,,2.89.7,com.binance.dev,Financial stability issue.,gemini failed to respond
6d92d73f-1b2c-441a-b0e7-74822e311581,A.B. Entertainment (Aloke Banerjee),https://play-lh.googleusercontent.com/a-/ALV-UjVlTEYk-sVUBElZ0XGtHF-Biu9qT0paiRPA_YqmKIlCt7veZeOp,But currently not showing wallet option,1,0,2.92.2,2024-12-13 14:22:42,"Hello there, please access the menu within and clear your . If the issue persists, kindly reach out to our authenticated support chat.
Note that we are available 24/7 for real-time assistance. If possible, provide us here with the CHAT CASE ID#: 🔸https://binance.com/en/chat🔸 R.G.",2024-12-13 14:35:22,2.92.2,com.binance.dev,I would categorize it as Generic Feedback.,gemini failed to respond
4aa03245-c263-41fa-9ba9-5c12bf09f2fa,Guljar Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjWJuJ7blu979cNFieZvuPGB2RPbqIaMtBSVqJkzdzMN_KBiiHE,This is the most valuable way to extra income.,5,0,2.92.2,2024-12-13 14:20:29,,,2.92.2,com.binance.dev,I would categorize it as Generic feedback.,gemini failed to respond
